cadence,power,temperature,timestamp,altitude,distance,speed,latitude,longitude,slope,time_diff,acceleration,power_change_rate
25,101,16,2023-03-29 00:43:29,47.0,307.22,3.523,39.835289949551225,116.42186994664371,0.0,1.0,0.1499999999999999,0.0
31,92,16,2023-03-29 00:43:30,47.0,311.33,3.636,39.835299924016,116.42190992832184,0.0,1.0,0.11299999999999999,-9.0
37,99,16,2023-03-29 00:43:31,47.0,314.83,3.716,39.835309982299805,116.421949993819,0.0,1.0,0.08000000000000007,7.0
37,99,16,2023-03-29 00:43:32,47.0,319.28,3.846,39.83532993122935,116.4219999499619,0.0,1.0,0.1299999999999999,0.0
40,108,16,2023-03-29 00:43:33,47.0,323.74,3.98,39.83534996397793,116.42203993164003,0.0,1.0,0.1339999999999999,9.0
40,108,16,2023-03-29 00:43:34,47.0,327.63,4.083,39.83536999672651,116.42207999713719,0.0,1.0,0.1030000000000002,0.0
40,108,16,2023-03-29 00:43:35,47.0,330.99,4.13,39.83538994565606,116.42210992053151,0.0,1.0,0.04699999999999971,0.0
0,0,16,2023-03-29 00:43:36,47.0,335.27,4.116,39.835419952869415,116.42213992774487,0.0,1.0,-0.014000000000000234,-108.0
0,0,16,2023-03-29 00:43:37,46.799999999999955,340.12,4.186,39.83545993454754,116.42215996049345,-4.123711340207104,1.0,0.07000000000000028,0.0
35,89,16,2023-03-29 00:43:38,46.799999999999955,344.57,4.363,39.83549991622567,116.42216993495822,0.0,1.0,0.1770000000000005,89.0
36,143,16,2023-03-29 00:43:39,46.60000000000002,350.09,4.61,39.835549956187606,116.42216993495822,-3.6231884057958776,1.0,0.2469999999999999,54.0
48,151,16,2023-03-29 00:43:40,46.60000000000002,354.8,4.81,39.835589937865734,116.42217999324203,0.0,1.0,0.1999999999999993,8.0
54,125,16,2023-03-29 00:43:41,46.60000000000002,360.32,5.016,39.83563997782767,116.42217999324203,0.0,1.0,0.2060000000000004,-26.0
54,125,16,2023-03-29 00:43:42,46.60000000000002,365.84,5.203,39.83568993397057,116.42217999324203,0.0,1.0,0.18700000000000028,0.0
54,125,16,2023-03-29 00:43:43,46.60000000000002,371.36,5.353,39.835739973932505,116.42217999324203,0.0,1.0,0.14999999999999947,0.0
54,125,16,2023-03-29 00:43:44,46.39999999999998,376.88,5.293,39.83578993007541,116.42217999324203,-3.623188405797937,1.0,-0.05999999999999961,0.0
39,45,16,2023-03-29 00:43:45,46.39999999999998,381.56,5.27,39.83582999557257,116.42217999324203,0.0,1.0,-0.023000000000000576,-80.0
33,79,16,2023-03-29 00:43:46,46.39999999999998,387.08,5.246,39.83587995171547,116.42217999324203,0.0,1.0,-0.023999999999999133,34.0
33,79,16,2023-03-29 00:43:47,46.39999999999998,392.63,5.366,39.8359299916774,116.42216993495822,0.0,1.0,0.11999999999999922,0.0
33,79,16,2023-03-29 00:43:48,46.39999999999998,398.16,5.366,39.835979947820306,116.42216993495822,0.0,1.0,0.0,0.0
33,79,16,2023-03-29 00:43:49,46.60000000000002,403.83,5.323,39.83602998778224,116.42215996049345,3.5273368606710216,1.0,-0.04299999999999926,0.0
0,0,16,2023-03-29 00:43:50,46.60000000000002,408.5,5.186,39.83606996946037,116.42215996049345,0.0,1.0,-0.13700000000000045,-79.0
37,61,16,2023-03-29 00:43:51,46.60000000000002,414.06,5.146,39.83611992560327,116.42214998602867,0.0,1.0,-0.040000000000000036,61.0
37,61,16,2023-03-29 00:43:52,46.60000000000002,419.58,5.183,39.836169965565205,116.42214998602867,0.0,1.0,0.03699999999999992,0.0
37,61,16,2023-03-29 00:43:53,46.60000000000002,425.1,5.276,39.83621992170811,116.42214998602867,0.0,1.0,0.09299999999999997,0.0
37,61,16,2023-03-29 00:43:54,46.60000000000002,430.62,5.306,39.83626996167004,116.42214998602867,0.0,1.0,0.03000000000000025,0.0
0,0,16,2023-03-29 00:43:55,46.60000000000002,436.14,5.253,39.83631991781294,116.42214998602867,0.0,1.0,-0.052999999999999936,-61.0
0,0,16,2023-03-29 00:43:56,46.60000000000002,440.81,5.17,39.8363599833101,116.42214998602867,0.0,1.0,-0.08300000000000018,0.0
0,0,16,2023-03-29 00:43:57,46.60000000000002,446.33,5.066,39.836409939453006,116.42214998602867,0.0,1.0,-0.10400000000000009,0.0
0,0,16,2023-03-29 00:43:58,46.60000000000002,450.58,4.98,39.836449921131134,116.42214998602867,0.0,1.0,-0.08599999999999941,0.0
0,0,16,2023-03-29 00:43:59,46.60000000000002,455.25,4.86,39.836489986628294,116.42214998602867,0.0,1.0,-0.1200000000000001,0.0
0,0,16,2023-03-29 00:44:00,46.60000000000002,459.5,4.736,39.83652996830642,116.42214998602867,0.0,1.0,-0.12400000000000055,0.0
0,0,16,2023-03-29 00:44:01,46.60000000000002,464.17,4.616,39.83656994998455,116.42214998602867,0.0,1.0,-0.1200000000000001,0.0
0,0,16,2023-03-29 00:44:02,46.60000000000002,469.69,4.51,39.836619989946485,116.42214998602867,0.0,1.0,-0.10599999999999987,0.0
0,0,16,2023-03-29 00:44:03,46.60000000000002,473.08,4.47,39.83664999715984,116.42214998602867,0.0,1.0,-0.040000000000000036,0.0
0,0,16,2023-03-29 00:44:04,46.60000000000002,478.6,4.426,39.83669995330274,116.42214998602867,0.0,1.0,-0.043999999999999595,0.0
0,0,16,2023-03-29 00:44:05,46.39999999999998,482.06,4.353,39.836729960516095,116.42215996049345,-5.780346820810597,1.0,-0.0730000000000004,0.0
0,0,16,2023-03-29 00:44:06,46.39999999999998,486.31,4.246,39.83676994219422,116.42215996049345,0.0,1.0,-0.10699999999999932,0.0
0,0,16,2023-03-29 00:44:07,46.39999999999998,490.98,4.123,39.83680992387235,116.42215996049345,0.0,1.0,-0.12300000000000022,0.0
0,0,16,2023-03-29 00:44:08,46.39999999999998,494.38,4.04,39.836839931085706,116.42215996049345,0.0,1.0,-0.08300000000000018,0.0
0,0,16,2023-03-29 00:44:09,46.39999999999998,497.35,3.793,39.83686993829906,116.42215996049345,0.0,1.0,-0.2469999999999999,0.0
0,0,16,2023-03-29 00:44:10,46.39999999999998,500.81,3.586,39.836899945512414,116.42214998602867,0.0,1.0,-0.2070000000000003,0.0
0,0,16,2023-03-29 00:44:11,46.39999999999998,504.21,3.393,39.83692995272577,116.42214998602867,0.0,1.0,-0.19300000000000006,0.0
0,0,16,2023-03-29 00:44:12,46.39999999999998,507.6,3.37,39.83695995993912,116.42214998602867,0.0,1.0,-0.022999999999999687,0.0
0,0,16,2023-03-29 00:44:13,46.60000000000002,511.0,3.256,39.836989967152476,116.42214998602867,5.882352941177847,1.0,-0.11400000000000032,0.0
0,0,16,2023-03-29 00:44:14,46.60000000000002,514.4,3.156,39.83701997436583,116.42214998602867,0.0,1.0,-0.09999999999999964,0.0
0,0,16,2023-03-29 00:44:15,46.60000000000002,517.8,3.03,39.837049981579185,116.42214998602867,0.0,1.0,-0.12600000000000033,0.0
0,0,16,2023-03-29 00:44:16,46.60000000000002,520.84,2.993,39.83707998879254,116.42215996049345,0.0,1.0,-0.03699999999999992,0.0
0,0,16,2023-03-29 00:44:17,46.60000000000002,524.24,3.003,39.83710999600589,116.42215996049345,0.0,1.0,0.010000000000000231,0.0
0,0,16,2023-03-29 00:44:18,46.60000000000002,527.63,3.143,39.837139919400215,116.42215996049345,0.0,1.0,0.13999999999999968,0.0
0,0,16,2023-03-29 00:44:19,46.60000000000002,532.31,3.446,39.837179984897375,116.42215996049345,0.0,1.0,0.3030000000000004,0.0
29,71,16,2023-03-29 00:44:20,46.39999999999998,536.55,3.73,39.8372199665755,116.42215996049345,-4.716981132076534,1.0,0.2839999999999998,71.0
31,58,16,2023-03-29 00:44:21,46.39999999999998,541.22,3.97,39.83725994825363,116.42215996049345,0.0,1.0,0.2400000000000002,-13.0
31,58,16,2023-03-29 00:44:22,46.39999999999998,545.67,4.166,39.83729992993176,116.42216993495822,0.0,1.0,0.19600000000000017,0.0
38,102,16,2023-03-29 00:44:23,46.39999999999998,550.34,4.393,39.83733999542892,116.42216993495822,0.0,1.0,0.22699999999999942,44.0
42,98,16,2023-03-29 00:44:24,46.39999999999998,554.63,4.646,39.83737997710705,116.42217999324203,0.0,1.0,0.2530000000000001,-4.0
42,98,16,2023-03-29 00:44:25,46.39999999999998,560.15,4.7,39.83742993324995,116.42217999324203,0.0,1.0,0.05400000000000027,0.0
42,98,16,2023-03-29 00:44:26,46.39999999999998,564.82,4.736,39.83746999874711,116.42217999324203,0.0,1.0,0.03599999999999959,0.0
0,0,16,2023-03-29 00:44:27,46.39999999999998,569.07,4.626,39.83750998042524,116.42217999324203,0.0,1.0,-0.10999999999999943,-98.0
29,25,16,2023-03-29 00:44:28,46.39999999999998,572.47,4.4,39.83753998763859,116.42217999324203,0.0,1.0,-0.22599999999999998,25.0
29,25,16,2023-03-29 00:44:29,46.39999999999998,575.87,4.136,39.83756999485195,116.42217999324203,0.0,1.0,-0.26400000000000023,0.0
29,25,16,2023-03-29 00:44:30,46.39999999999998,580.11,3.85,39.837609976530075,116.42217999324203,0.0,1.0,-0.28600000000000003,0.0
29,25,16,2023-03-29 00:44:31,46.60000000000002,583.51,3.793,39.83763998374343,116.42217999324203,5.882352941177847,1.0,-0.05699999999999994,0.0
0,0,16,2023-03-29 00:44:32,46.39999999999998,587.79,3.726,39.83766999095678,116.42220991663635,-4.672897196262774,1.0,-0.06700000000000017,-25.0
0,0,16,2023-03-29 00:44:33,46.39999999999998,591.71,3.78,39.83769999817014,116.42222994938493,0.0,1.0,0.053999999999999826,0.0
0,0,16,2023-03-29 00:44:34,46.39999999999998,594.2,3.73,39.837719947099686,116.42224998213351,0.0,1.0,-0.04999999999999982,0.0
0,0,16,2023-03-29 00:44:35,46.39999999999998,597.66,3.566,39.83774995431304,116.4222399238497,0.0,1.0,-0.16400000000000015,0.0
0,0,16,2023-03-29 00:44:36,46.39999999999998,601.12,3.323,39.837779961526394,116.42222994938493,0.0,1.0,-0.24299999999999988,0.0
0,0,16,2023-03-29 00:44:37,46.39999999999998,603.34,3.093,39.837799994274974,116.4222399238497,0.0,1.0,-0.22999999999999998,0.0
22,45,16,2023-03-29 00:44:38,46.39999999999998,603.34,,,,0.0,1.0,,45.0
35,51,16,2023-03-29 00:44:39,46.39999999999998,603.34,,,,0.0,1.0,,6.0
35,51,16,2023-03-29 00:44:40,46.39999999999998,603.34,,,,0.0,1.0,,0.0
48,101,16,2023-03-29 00:44:47,46.799999999999955,607.75,4.403,,,9.07029478458005,7.0,,7.142857142857143
49,92,16,2023-03-29 00:44:48,46.799999999999955,612.14,4.39,,,0.0,1.0,-0.0129999999999999,-9.0
49,92,16,2023-03-29 00:44:49,46.799999999999955,616.62,4.483,,,0.0,1.0,0.09299999999999997,0.0
50,73,16,2023-03-29 00:44:50,47.0,621.21,4.59,39.837799994274974,116.4222399238497,4.357298474946495,1.0,0.1070000000000002,-19.0
50,53,16,2023-03-29 00:44:54,47.0,682.21,4.606,39.83858998864889,116.42221997492015,0.0,4.0,0.0040000000000000036,-5.0
50,71,16,2023-03-29 00:44:55,47.200000000000045,686.88,4.61,39.83862997032702,116.42221997492015,4.282655246253688,1.0,0.004000000000000448,18.0
49,80,16,2023-03-29 00:44:56,47.200000000000045,691.13,4.403,39.83866995200515,116.42221997492015,0.0,1.0,-0.20700000000000074,9.0
49,80,16,2023-03-29 00:44:57,47.200000000000045,694.59,4.503,39.8386999592185,116.42220991663635,0.0,1.0,0.10000000000000053,0.0
50,75,16,2023-03-29 00:44:58,47.200000000000045,697.98,4.28,39.838729966431856,116.42220991663635,0.0,1.0,-0.22299999999999986,-5.0
51,87,16,2023-03-29 00:44:59,47.200000000000045,701.38,4.196,39.83875997364521,116.42220991663635,0.0,1.0,-0.08400000000000052,12.0
52,81,16,2023-03-29 00:45:00,47.200000000000045,704.78,4.183,39.838789980858564,116.42220991663635,0.0,1.0,-0.0129999999999999,-6.0
52,69,16,2023-03-29 00:45:01,47.200000000000045,710.34,4.506,39.83883993700147,116.42221997492015,0.0,1.0,0.3230000000000004,-12.0
52,69,16,2023-03-29 00:45:02,47.200000000000045,714.58,4.96,39.838879918679595,116.42221997492015,0.0,1.0,0.45399999999999974,0.0
50,71,16,2023-03-29 00:45:03,47.39999999999998,719.43,5.013,39.838919984176755,116.42222994938493,4.123711340204856,1.0,0.052999999999999936,2.0
50,71,16,2023-03-29 00:45:04,47.39999999999998,723.68,4.966,39.83895996585488,116.42222994938493,0.0,1.0,-0.04699999999999971,0.0
51,65,16,2023-03-29 00:45:05,47.39999999999998,728.35,4.776,39.83899994753301,116.42222994938493,0.0,1.0,-0.1900000000000004,-6.0
52,67,16,2023-03-29 00:45:06,47.39999999999998,732.6,4.746,39.83903992921114,116.42222994938493,0.0,1.0,-0.02999999999999936,2.0
51,77,16,2023-03-29 00:45:07,47.39999999999998,737.27,4.706,39.8390799947083,116.42222994938493,0.0,1.0,-0.040000000000000036,10.0
51,77,16,2023-03-29 00:45:08,47.39999999999998,741.52,4.693,39.83911997638643,116.42222994938493,0.0,1.0,-0.013000000000000789,0.0
51,70,16,2023-03-29 00:45:09,47.39999999999998,746.19,4.683,39.839159958064556,116.42222994938493,0.0,1.0,-0.009999999999999787,-7.0
51,70,16,2023-03-29 00:45:10,47.39999999999998,751.71,4.68,39.83920999802649,116.42222994938493,0.0,1.0,-0.0030000000000001137,0.0
51,70,16,2023-03-29 00:45:11,47.39999999999998,755.1,4.54,39.83923992142081,116.42222994938493,0.0,1.0,-0.13999999999999968,0.0
0,0,16,2023-03-29 00:45:12,47.39999999999998,759.35,4.42,39.83927998691797,116.42222994938493,0.0,1.0,-0.1200000000000001,-70.0
0,0,16,2023-03-29 00:45:13,47.60000000000002,764.02,4.253,39.8393199685961,116.42222994938493,4.282655246253688,1.0,-0.16699999999999982,0.0
0,0,16,2023-03-29 00:45:14,47.60000000000002,768.27,4.263,39.83935995027423,116.42222994938493,0.0,1.0,0.009999999999999787,0.0
39,62,16,2023-03-29 00:45:15,47.799999999999955,772.94,4.273,39.83939993195236,116.42222994938493,4.282655246251149,1.0,0.009999999999999787,62.0
34,94,16,2023-03-29 00:45:16,47.799999999999955,777.19,4.406,39.83943999744952,116.42222994938493,0.0,1.0,0.133,32.0
34,94,16,2023-03-29 00:45:17,48.0,782.71,4.5,39.83948995359242,116.42222994938493,3.623188405797937,1.0,0.0940000000000003,0.0
45,97,16,2023-03-29 00:45:18,48.0,786.1,4.583,39.839519960805774,116.42222994938493,0.0,1.0,0.08300000000000018,3.0
45,97,16,2023-03-29 00:45:19,48.0,791.62,4.563,39.839569916948676,116.42222994938493,0.0,1.0,-0.020000000000000462,0.0
48,70,16,2023-03-29 00:45:20,48.0,796.3,4.566,39.839609982445836,116.42222994938493,0.0,1.0,0.0030000000000001137,-27.0
48,70,16,2023-03-29 00:45:21,48.200000000000045,800.54,4.533,39.839649964123964,116.42222994938493,4.716981132076534,1.0,-0.032999999999999474,0.0
48,70,16,2023-03-29 00:45:22,48.200000000000045,803.94,4.49,39.83967997133732,116.42222994938493,0.0,1.0,-0.04300000000000015,0.0
0,0,16,2023-03-29 00:45:23,48.39999999999998,808.61,4.363,39.83971995301545,116.42222994938493,4.282655246251253,1.0,-0.12699999999999978,-70.0
40,63,16,2023-03-29 00:45:24,48.39999999999998,812.86,4.266,39.839759934693575,116.42222994938493,0.0,1.0,-0.09700000000000042,63.0
40,63,16,2023-03-29 00:45:25,48.39999999999998,818.38,4.353,39.83980997465551,116.42222994938493,0.0,1.0,0.08699999999999974,0.0
38,149,16,2023-03-29 00:45:26,48.39999999999998,823.05,4.52,39.83984995633364,116.42222994938493,0.0,1.0,0.16699999999999982,86.0
47,146,16,2023-03-29 00:45:27,48.60000000000002,828.57,4.733,39.83989999629557,116.42222994938493,3.6231884057978627,1.0,0.21300000000000008,-3.0
50,132,16,2023-03-29 00:45:28,48.60000000000002,832.82,4.883,39.8399399779737,116.42222994938493,0.0,1.0,0.15000000000000036,-14.0
53,130,16,2023-03-29 00:45:29,48.60000000000002,838.37,5.013,39.8399899341166,116.4222399238497,0.0,1.0,0.1299999999999999,-2.0
55,126,16,2023-03-29 00:45:30,48.60000000000002,843.05,5.13,39.84002999961376,116.4222399238497,0.0,1.0,0.11699999999999999,-4.0
55,122,16,2023-03-29 00:45:31,48.60000000000002,848.57,5.186,39.840079955756664,116.4222399238497,0.0,1.0,0.05600000000000005,-4.0
55,103,16,2023-03-29 00:45:32,48.60000000000002,854.13,5.24,39.8401299957186,116.42224998213351,0.0,1.0,0.05400000000000027,-19.0
56,98,16,2023-03-29 00:45:33,48.60000000000002,859.68,5.26,39.8401799518615,116.42225995659828,0.0,1.0,0.019999999999999574,-5.0
56,98,16,2023-03-29 00:45:34,48.60000000000002,865.2,5.226,39.840229991823435,116.42225995659828,0.0,1.0,-0.03399999999999981,0.0
57,122,16,2023-03-29 00:45:35,48.799999999999955,870.05,5.293,39.84026997350156,116.42226993106306,4.123711340204856,1.0,0.06700000000000017,24.0
57,135,16,2023-03-29 00:45:36,48.799999999999955,875.61,5.336,39.840319929644465,116.42227998934686,0.0,1.0,0.04300000000000015,13.0
57,135,16,2023-03-29 00:45:37,48.799999999999955,881.17,5.46,39.8403699696064,116.42228996381164,0.0,1.0,0.12399999999999967,0.0
57,135,16,2023-03-29 00:45:38,48.799999999999955,886.69,5.39,39.8404199257493,116.42228996381164,0.0,1.0,-0.07000000000000028,0.0
0,0,16,2023-03-29 00:45:39,48.799999999999955,891.36,5.246,39.84045999124646,116.42228996381164,0.0,1.0,-0.14399999999999924,-135.0
45,66,16,2023-03-29 00:45:40,49.0,896.88,5.016,39.840509947389364,116.42228996381164,3.623188405797937,1.0,-0.23000000000000043,66.0
45,66,16,2023-03-29 00:45:41,49.0,901.13,4.946,39.84054992906749,116.42228996381164,0.0,1.0,-0.07000000000000028,0.0
45,66,16,2023-03-29 00:45:42,49.0,906.65,4.936,39.84059996902943,116.42228996381164,0.0,1.0,-0.009999999999999787,0.0
45,66,16,2023-03-29 00:45:43,49.0,911.32,4.866,39.840639950707555,116.42228996381164,0.0,1.0,-0.07000000000000028,0.0
0,0,16,2023-03-29 00:45:44,49.0,915.76,4.673,39.84067993238568,116.42229993827641,0.0,1.0,-0.19299999999999962,-66.0
0,0,16,2023-03-29 00:45:45,49.200000000000045,919.22,4.413,39.84070993959904,116.42230999656022,5.780346820810502,1.0,-0.2599999999999998,0.0
0,0,16,2023-03-29 00:45:46,49.200000000000045,922.68,4.206,39.84073994681239,116.42231997102499,0.0,1.0,-0.20699999999999985,0.0
0,0,16,2023-03-29 00:45:47,49.39999999999998,926.32,4.013,39.840769954025745,116.42232994548976,5.4945054945034695,1.0,-0.1930000000000005,0.0
0,0,16,2023-03-29 00:45:48,49.39999999999998,928.44,3.566,39.840789986774325,116.42232994548976,0.0,1.0,-0.44700000000000006,0.0
0,0,16,2023-03-29 00:45:49,49.60000000000002,929.72,2.9,39.8407999612391,116.42232994548976,15.625000000003887,1.0,-0.6659999999999999,0.0
0,0,16,2023-03-29 00:45:50,49.60000000000002,930.57,2.073,39.840809935703874,116.42232994548976,0.0,1.0,-0.827,0.0
0,0,16,2023-03-29 00:45:51,49.60000000000002,931.78,1.21,39.840809935703874,116.42232994548976,0.0,1.0,-0.863,0.0
0,0,16,2023-03-29 00:45:52,49.799999999999955,932.34,0.566,39.840809935703874,116.42232994548976,35.714285714269764,1.0,-0.644,0.0
0,0,16,2023-03-29 00:45:53,49.799999999999955,932.46,0.116,39.840809935703874,116.42232994548976,0.0,1.0,-0.44999999999999996,0.0
