altitude,cadence,distance,power,speed,temperature,timestamp,latitude,longitude,slope,time_diff,acceleration,power_change_rate
58.60000000000002,0,192.82,0,7.243,19,2023-04-24 00:48:54,39.835159946233034,116.42031996510923,2.557544757033832,1.0,-0.08699999999999974,-155.0
58.60000000000002,56,198.69,47,7.13,19,2023-04-24 00:48:55,39.835159946233034,116.42038995400071,0.0,1.0,-0.11300000000000043,47.0
58.39999999999998,42,206.52,76,7.046,19,2023-04-24 00:48:56,39.835159946233034,116.42047997564077,-2.554278416347959,1.0,-0.08399999999999963,29.0
58.39999999999998,68,213.69,116,7.0,19,2023-04-24 00:48:57,39.835159946233034,116.42055993899703,0.0,1.0,-0.04600000000000026,40.0
58.0,78,220.86,261,7.03,19,2023-04-24 00:48:58,39.835159946233034,116.42064996063709,-5.578800557879726,1.0,0.03000000000000025,145.0
57.799999999999955,76,228.04,262,7.083,19,2023-04-24 00:48:59,39.835159946233034,116.42072992399335,-2.7855153203349037,1.0,0.052999999999999936,1.0
57.60000000000002,77,234.62,206,7.223,19,2023-04-24 00:49:00,39.83514997176826,116.42080997116864,-3.0395136778105076,1.0,0.13999999999999968,-56.0
57.60000000000002,77,243.75,206,7.39,19,2023-04-24 00:49:01,39.83514997176826,116.42090996727347,0.0,1.0,0.16699999999999982,0.0
57.60000000000002,77,249.75,206,7.43,19,2023-04-24 00:49:02,39.835139997303486,116.42097995616496,0.0,1.0,0.040000000000000036,0.0
57.60000000000002,0,256.93,0,7.366,19,2023-04-24 00:49:03,39.835139997303486,116.42106997780502,0.0,1.0,-0.06400000000000006,-206.0
57.799999999999955,0,264.21,0,7.176,19,2023-04-24 00:49:04,39.83512993901968,116.42114994116127,2.7472527472518204,1.0,-0.1899999999999995,0.0
58.0,0,270.73,0,7.006,19,2023-04-24 00:49:05,39.83512993901968,116.42122998833656,3.0674846625773666,1.0,-0.16999999999999993,0.0
58.200000000000045,0,277.26,0,6.803,19,2023-04-24 00:49:06,39.83512993901968,116.42129997722805,3.0627871362947365,1.0,-0.2030000000000003,0.0
58.200000000000045,0,283.19,0,6.606,19,2023-04-24 00:49:07,39.835119964554906,116.42136996611953,0.0,1.0,-0.19700000000000006,0.0
58.200000000000045,0,288.4,0,6.296,19,2023-04-24 00:49:08,39.835119964554906,116.42142998054624,0.0,1.0,-0.3099999999999996,0.0
58.39999999999998,0,293.62,0,5.916,19,2023-04-24 00:49:09,39.835119964554906,116.42148999497294,3.8314176245197458,1.0,-0.3799999999999999,0.0
58.60000000000002,0,297.53,0,5.423,19,2023-04-24 00:49:10,39.835119964554906,116.42153995111585,5.115089514067701,1.0,-0.4930000000000003,0.0
58.799999999999955,0,301.03,0,4.796,19,2023-04-24 00:49:11,39.83510999009013,116.42157993279397,5.714285714283766,1.0,-0.6269999999999998,0.0
59.0,0,303.64,0,3.95,19,2023-04-24 00:49:12,39.83510999009013,116.42160994000733,7.662835249043848,1.0,-0.8460000000000001,0.0
59.200000000000045,0,304.95,0,2.973,19,2023-04-24 00:49:13,39.83510999009013,116.42161999829113,15.267175572522529,1.0,-0.9770000000000003,0.0
59.39999999999998,0,306.98,0,2.03,19,2023-04-24 00:49:14,39.83510999009013,116.42161999829113,9.852216748764969,1.0,-0.9430000000000001,0.0
59.39999999999998,0,306.98,0,1.216,19,2023-04-24 00:49:15,39.83510999009013,116.42162997275591,0.0,1.0,-0.8139999999999998,0.0
59.39999999999998,0,307.57,0,0.59,19,2023-04-24 00:49:16,39.83510999009013,116.42162997275591,0.0,1.0,-0.626,0.0
59.39999999999998,0,307.78,0,0.216,19,2023-04-24 00:49:17,39.83510999009013,116.42162997275591,0.0,1.0,-0.374,0.0
59.39999999999998,0,307.86,0,0.076,19,2023-04-24 00:49:18,39.83510999009013,116.42162997275591,0.0,1.0,-0.14,0.0
59.200000000000045,0,310.47,0,2.31,19,2023-04-24 00:49:45,39.83507998287678,116.42182996496558,-7.6628352490394915,27.0,0.08274074074074074,0.0
59.200000000000045,50,313.08,70,2.323,19,2023-04-24 00:49:46,39.83507998287678,116.42185997217894,0.0,1.0,0.0129999999999999,70.0
59.200000000000045,50,322.21,70,2.48,19,2023-04-24 00:49:47,39.83507998287678,116.42196994274855,0.0,1.0,0.15700000000000003,0.0
59.39999999999998,25,324.82,60,2.8,19,2023-04-24 00:49:48,39.83507998287678,116.4219999499619,7.6628352490394915,1.0,0.31999999999999984,-10.0
59.39999999999998,25,328.73,60,3.033,19,2023-04-24 00:49:49,39.83507998287678,116.42203993164003,0.0,1.0,0.2330000000000001,0.0
59.39999999999998,25,331.99,60,3.29,19,2023-04-24 00:49:50,39.83507998287678,116.42207999713719,0.0,1.0,0.2570000000000001,0.0
59.39999999999998,0,335.9,0,3.323,19,2023-04-24 00:49:51,39.83507998287678,116.42212995328009,0.0,1.0,0.03299999999999992,-60.0
59.39999999999998,0,338.51,0,3.36,19,2023-04-24 00:49:52,39.83507998287678,116.42215996049345,0.0,1.0,0.03699999999999992,0.0
59.39999999999998,0,342.63,0,3.35,19,2023-04-24 00:49:53,39.83508995734155,116.42219994217157,0.0,1.0,-0.009999999999999787,0.0
59.39999999999998,0,345.99,0,3.273,19,2023-04-24 00:49:54,39.83510999009013,116.42222994938493,0.0,1.0,-0.07699999999999996,0.0
59.200000000000045,0,349.63,0,3.293,19,2023-04-24 00:49:55,39.835139997303486,116.42224998213351,-5.494505494503641,1.0,0.020000000000000018,0.0
59.200000000000045,29,353.03,66,3.483,19,2023-04-24 00:49:56,39.83516992069781,116.42224998213351,0.0,1.0,0.18999999999999995,66.0
59.0,29,358.55,66,3.863,19,2023-04-24 00:49:57,39.83521996065974,116.42224998213351,-3.6231884057978996,1.0,0.3799999999999999,0.0
59.0,36,362.84,162,4.28,19,2023-04-24 00:49:58,39.83525994233787,116.4222399238497,0.0,1.0,0.41700000000000026,96.0
58.799999999999955,46,367.56,163,4.606,19,2023-04-24 00:49:59,39.835299924016,116.42222994938493,-4.237288135594159,1.0,0.3259999999999996,1.0
58.799999999999955,48,373.42,69,4.796,19,2023-04-24 00:50:00,39.83534996397793,116.42220991663635,0.0,1.0,0.1900000000000004,-94.0
58.60000000000002,48,378.98,69,4.996,19,2023-04-24 00:50:01,39.835399920120835,116.42219994217157,-3.597122302157045,1.0,0.20000000000000018,0.0
58.60000000000002,57,384.65,180,5.233,19,2023-04-24 00:50:02,39.83544996008277,116.4221899677068,0.0,1.0,0.2369999999999992,111.0
58.60000000000002,62,390.21,191,5.54,19,2023-04-24 00:50:03,39.83549991622567,116.42217999324203,0.0,1.0,0.3070000000000004,11.0
58.799999999999955,64,395.77,191,5.703,19,2023-04-24 00:50:04,39.835549956187606,116.4221899677068,3.597122302157045,1.0,0.16300000000000026,0.0
58.799999999999955,69,402.56,154,5.88,19,2023-04-24 00:50:05,39.835609970614314,116.4221899677068,0.0,1.0,0.1769999999999996,-37.0
58.799999999999955,71,409.36,152,6.036,19,2023-04-24 00:50:06,39.83566998504102,116.4221899677068,0.0,1.0,0.1559999999999997,-2.0
58.799999999999955,73,414.88,156,6.186,19,2023-04-24 00:50:07,39.835719941183925,116.4221899677068,0.0,1.0,0.15000000000000036,4.0
58.60000000000002,74,421.67,152,6.316,19,2023-04-24 00:50:08,39.83577995561063,116.4221899677068,-2.9455081001462617,1.0,0.1299999999999999,-4.0
58.39999999999998,75,428.07,140,6.403,19,2023-04-24 00:50:09,39.83583997003734,116.42217999324203,-3.1250000000007216,1.0,0.08699999999999974,-12.0
58.39999999999998,76,434.87,150,6.54,19,2023-04-24 00:50:10,39.83589998446405,116.42217999324203,0.0,1.0,0.13700000000000045,10.0
58.39999999999998,77,441.69,148,6.633,19,2023-04-24 00:50:11,39.83595999889076,116.42216993495822,0.0,1.0,0.09299999999999997,-2.0
58.60000000000002,78,449.45,151,6.723,19,2023-04-24 00:50:12,39.83602998778224,116.42215996049345,2.577319587629455,1.0,0.08999999999999986,3.0
58.60000000000002,67,456.24,145,6.77,19,2023-04-24 00:50:13,39.836089918389916,116.42215996049345,0.0,1.0,0.04699999999999971,-6.0
58.799999999999955,63,463.04,116,6.83,19,2023-04-24 00:50:14,39.836149932816625,116.42215996049345,2.9411764705872274,1.0,0.0600000000000005,-29.0
59.0,74,470.71,141,6.926,19,2023-04-24 00:50:15,39.83621992170811,116.42214998602867,2.607561929596435,1.0,0.09600000000000009,25.0
59.0,81,477.5,145,7.083,19,2023-04-24 00:50:16,39.836279936134815,116.42214998602867,0.0,1.0,0.15700000000000003,4.0
59.0,84,485.15,127,7.196,19,2023-04-24 00:50:17,39.8363499250263,116.42214998602867,0.0,1.0,0.11299999999999955,-18.0
59.0,85,491.94,134,7.296,19,2023-04-24 00:50:18,39.836409939453006,116.42214998602867,0.0,1.0,0.10000000000000053,7.0
59.0,85,499.58,142,7.38,19,2023-04-24 00:50:19,39.83647992834449,116.42214998602867,0.0,1.0,0.08399999999999963,8.0
59.0,87,507.65,92,7.48,19,2023-04-24 00:50:20,39.83654991723597,116.42214998602867,0.0,1.0,0.10000000000000053,-50.0
59.0,87,515.3,92,7.496,19,2023-04-24 00:50:21,39.836619989946485,116.42214998602867,0.0,1.0,0.016000000000000014,0.0
59.0,62,522.94,98,7.433,19,2023-04-24 00:50:22,39.83668997883797,116.42214998602867,0.0,1.0,-0.06300000000000061,6.0
59.0,71,529.77,114,7.503,19,2023-04-24 00:50:23,39.836749993264675,116.42215996049345,0.0,1.0,0.07000000000000028,16.0
59.0,71,537.41,114,7.486,19,2023-04-24 00:50:24,39.83681998215616,116.42215996049345,0.0,1.0,-0.017000000000000348,0.0
59.0,0,545.48,0,7.52,19,2023-04-24 00:50:25,39.83688997104764,116.42215996049345,0.0,1.0,0.03399999999999981,-114.0
59.0,0,551.85,0,7.373,19,2023-04-24 00:50:26,39.83694998547435,116.42215996049345,0.0,1.0,-0.14699999999999935,0.0
59.0,0,559.92,0,7.323,19,2023-04-24 00:50:27,39.83701997436583,116.42215996049345,0.0,1.0,-0.04999999999999982,0.0
59.0,0,566.29,0,7.246,19,2023-04-24 00:50:28,39.83707998879254,116.42215996049345,0.0,1.0,-0.07699999999999996,0.0
59.0,0,574.35,0,7.156,19,2023-04-24 00:50:29,39.83714997768402,116.42215996049345,0.0,1.0,-0.09000000000000075,0.0
59.0,0,581.15,0,7.056,19,2023-04-24 00:50:30,39.83720999211073,116.42215996049345,0.0,1.0,-0.09999999999999964,0.0
59.0,69,587.65,90,6.993,19,2023-04-24 00:50:31,39.837269922718406,116.42216993495822,0.0,1.0,-0.06299999999999972,90.0
59.0,69,594.57,90,6.956,19,2023-04-24 00:50:32,39.837329937145114,116.42215996049345,0.0,1.0,-0.03699999999999992,0.0
59.0,0,602.21,0,6.95,19,2023-04-24 00:50:33,39.837399926036596,116.42215996049345,0.0,1.0,-0.006000000000000227,-90.0
58.799999999999955,50,609.01,54,6.943,19,2023-04-24 00:50:34,39.837459940463305,116.42215996049345,-2.9411764705889234,1.0,-0.007000000000000561,54.0
58.799999999999955,50,615.93,54,6.986,19,2023-04-24 00:50:35,39.83751995489001,116.42216993495822,0.0,1.0,0.04300000000000015,0.0
58.60000000000002,50,622.72,54,6.953,19,2023-04-24 00:50:36,39.83757996931672,116.42216993495822,-2.9455081001462373,1.0,-0.032999999999999474,0.0
58.60000000000002,0,629.09,0,6.846,19,2023-04-24 00:50:37,39.83763998374343,116.42216993495822,0.0,1.0,-0.1070000000000002,-54.0
58.799999999999955,0,634.65,0,6.736,19,2023-04-24 00:50:38,39.83768993988633,116.42217999324203,3.5971223021570817,1.0,-0.11000000000000032,0.0
58.799999999999955,0,641.47,0,6.29,19,2023-04-24 00:50:39,39.83774995431304,116.4221899677068,0.0,1.0,-0.44599999999999973,0.0
58.799999999999955,0,648.39,0,6.22,19,2023-04-24 00:50:40,39.83780996873975,116.42219994217157,0.0,1.0,-0.07000000000000028,0.0
58.799999999999955,0,653.91,0,6.133,19,2023-04-24 00:50:41,39.83785992488265,116.42219994217157,0.0,1.0,-0.08699999999999974,0.0
59.0,40,659.43,94,6.276,19,2023-04-24 00:50:42,39.837909964844584,116.42219994217157,3.623188405797937,1.0,0.1429999999999998,94.0
59.0,55,659.43,204,,19,2023-04-24 00:50:43,,,0.0,1.0,,110.0
59.0,55,659.43,204,,19,2023-04-24 00:50:44,,,0.0,1.0,,0.0
59.0,74,659.43,184,,19,2023-04-24 00:50:45,,,0.0,1.0,,-20.0
59.200000000000045,84,666.07,194,6.636,19,2023-04-24 00:50:50,,,3.0120481927717235,5.0,,2.0
59.0,86,672.55,187,6.48,19,2023-04-24 00:50:51,,,-3.086419753087167,1.0,-0.1559999999999997,-7.0
59.0,86,679.2,191,6.646,19,2023-04-24 00:50:52,,,0.0,1.0,0.16599999999999948,4.0
59.0,87,686.12,204,6.92,19,2023-04-24 00:50:53,,,0.0,1.0,0.274,13.0
59.0,88,693.22,222,7.1,19,2023-04-24 00:50:54,39.837909964844584,116.42219994217157,0.0,1.0,0.17999999999999972,18.0
59.200000000000045,89,752.22,179,7.12,19,2023-04-24 00:50:56,39.83882996253669,116.42219994217157,0.33898305084753466,2.0,0.010000000000000231,-21.5
59.39999999999998,89,760.28,179,7.506,19,2023-04-24 00:50:57,39.838899951428175,116.42219994217157,2.4813895781629425,1.0,0.3860000000000001,0.0
59.39999999999998,88,767.93,167,7.626,19,2023-04-24 00:50:58,39.83896994031966,116.42219994217157,0.0,1.0,0.1200000000000001,-12.0
59.39999999999998,89,776.87,154,7.73,19,2023-04-24 00:50:59,39.839049987494946,116.42220991663635,0.0,1.0,0.10400000000000009,-13.0
59.39999999999998,89,783.66,154,7.54,19,2023-04-24 00:51:00,39.83910991810262,116.42220991663635,0.0,1.0,-0.1900000000000004,0.0
59.60000000000002,74,790.07,181,7.4,19,2023-04-24 00:51:01,39.83916993252933,116.42221997492015,3.1201248049928694,1.0,-0.13999999999999968,27.0
59.60000000000002,52,798.24,120,7.286,19,2023-04-24 00:51:02,39.83923992142081,116.42222994938493,0.0,1.0,-0.11400000000000077,-61.0
59.60000000000002,58,804.61,198,7.206,19,2023-04-24 00:51:03,39.83929993584752,116.42222994938493,0.0,1.0,-0.07999999999999918,78.0
59.60000000000002,75,812.78,232,7.24,19,2023-04-24 00:51:04,39.839369924739,116.42221997492015,0.0,1.0,0.03399999999999981,34.0
59.60000000000002,82,819.61,212,7.27,19,2023-04-24 00:51:05,39.83942993916571,116.42220991663635,0.0,1.0,0.02999999999999936,-20.0
59.799999999999955,84,827.28,198,7.3,19,2023-04-24 00:51:06,39.839499928057194,116.42219994217157,2.607561929594952,1.0,0.03000000000000025,-14.0
60.200000000000045,85,834.11,208,7.303,19,2023-04-24 00:51:07,39.8395599424839,116.42220991663635,5.856515373354151,1.0,0.0030000000000001137,10.0
60.200000000000045,84,841.75,212,7.32,19,2023-04-24 00:51:08,39.839629931375384,116.42220991663635,0.0,1.0,0.017000000000000348,4.0
60.200000000000045,85,848.54,208,7.34,19,2023-04-24 00:51:09,39.83968994580209,116.42220991663635,0.0,1.0,0.019999999999999574,-4.0
60.200000000000045,87,856.22,176,7.323,19,2023-04-24 00:51:10,39.839759934693575,116.42221997492015,0.0,1.0,-0.01699999999999946,-32.0
60.200000000000045,86,863.01,201,7.336,19,2023-04-24 00:51:11,39.83981994912028,116.42221997492015,0.0,1.0,0.0129999999999999,25.0
60.200000000000045,87,870.65,203,7.39,19,2023-04-24 00:51:12,39.839889938011765,116.42221997492015,0.0,1.0,0.05399999999999938,2.0
60.39999999999998,87,878.41,203,7.48,19,2023-04-24 00:51:13,39.83995992690325,116.42222994938493,2.57731958762799,1.0,0.09000000000000075,0.0
60.39999999999998,86,886.48,185,7.48,19,2023-04-24 00:51:14,39.84002999961376,116.42222994938493,0.0,1.0,0.0,-18.0
60.60000000000002,87,893.27,184,7.463,19,2023-04-24 00:51:15,39.84008993022144,116.42222994938493,2.945508100147961,1.0,-0.017000000000000348,-1.0
60.799999999999955,87,900.94,184,7.403,19,2023-04-24 00:51:16,39.84015991911292,116.4222399238497,2.607561929594914,1.0,-0.0600000000000005,0.0
61.0,86,908.7,180,7.403,19,2023-04-24 00:51:17,39.840229991823435,116.42225995659828,2.577319587629455,1.0,0.0,-4.0
61.0,86,915.49,167,7.38,19,2023-04-24 00:51:18,39.84028992243111,116.42225995659828,0.0,1.0,-0.022999999999999687,-13.0
61.0,86,923.24,179,7.403,19,2023-04-24 00:51:19,39.840359995141625,116.42226993106306,0.0,1.0,0.022999999999999687,12.0
61.200000000000045,85,930.07,178,7.4,19,2023-04-24 00:51:20,39.8404199257493,116.42227998934686,2.9282576866770755,1.0,-0.0029999999999992255,-1.0
61.200000000000045,85,937.71,178,7.333,19,2023-04-24 00:51:21,39.840489998459816,116.42227998934686,0.0,1.0,-0.06700000000000017,0.0
61.60000000000002,85,944.51,178,7.27,19,2023-04-24 00:51:22,39.84054992906749,116.42227998934686,5.882352941176175,1.0,-0.06300000000000061,0.0
61.799999999999955,0,951.33,0,7.12,19,2023-04-24 00:51:23,39.8406099434942,116.42228996381164,2.932551319647072,1.0,-0.14999999999999947,-178.0
62.0,0,958.13,0,6.93,19,2023-04-24 00:51:24,39.84066995792091,116.42228996381164,2.9411764705889234,1.0,-0.1900000000000004,0.0
62.0,0,964.5,0,6.613,19,2023-04-24 00:51:25,39.84072997234762,116.42228996381164,0.0,1.0,-0.3169999999999993,0.0
62.0,70,970.02,96,6.373,19,2023-04-24 00:51:26,39.84077992849052,116.42228996381164,0.0,1.0,-0.2400000000000002,96.0
62.200000000000045,60,976.81,83,6.25,19,2023-04-24 00:51:27,39.84083994291723,116.42228996381164,2.945508100147961,1.0,-0.12300000000000022,-13.0
62.200000000000045,60,982.33,83,6.213,19,2023-04-24 00:51:28,39.84088998287916,116.42228996381164,0.0,1.0,-0.03699999999999992,0.0
62.39999999999998,0,987.85,0,6.12,19,2023-04-24 00:51:29,39.840939939022064,116.42228996381164,3.6231884057958776,1.0,-0.09299999999999997,-83.0
62.60000000000002,0,993.37,0,5.95,19,2023-04-24 00:51:30,39.840989978984,116.42228996381164,3.623188405797937,1.0,-0.16999999999999993,0.0
62.60000000000002,0,999.32,0,5.733,19,2023-04-24 00:51:31,39.8410399351269,116.42228996381164,0.0,1.0,-0.21700000000000053,0.0
62.60000000000002,0,1004.84,0,5.62,19,2023-04-24 00:51:32,39.841089975088835,116.42228996381164,0.0,1.0,-0.11299999999999955,0.0
62.60000000000002,58,1010.36,86,5.563,19,2023-04-24 00:51:33,39.84113993123174,116.42228996381164,0.0,1.0,-0.057000000000000384,86.0
62.60000000000002,55,1016.03,85,5.596,19,2023-04-24 00:51:34,39.84118997119367,116.42226993106306,0.0,1.0,0.03300000000000036,-1.0
62.60000000000002,55,1021.7,85,5.576,19,2023-04-24 00:51:35,39.841239927336574,116.42225995659828,0.0,1.0,-0.020000000000000462,0.0
62.60000000000002,56,1027.23,93,5.493,19,2023-04-24 00:51:36,39.84128996729851,116.42225995659828,0.0,1.0,-0.0829999999999993,8.0
62.60000000000002,54,1032.78,93,5.433,19,2023-04-24 00:51:37,39.84133992344141,116.42224998213351,0.0,1.0,-0.0600000000000005,0.0
62.60000000000002,55,1037.5,91,5.413,19,2023-04-24 00:51:38,39.84137998893857,116.4222399238497,0.0,1.0,-0.019999999999999574,-2.0
62.60000000000002,62,1043.02,136,5.39,19,2023-04-24 00:51:39,39.84142994508147,116.4222399238497,0.0,1.0,-0.023000000000000576,45.0
62.799999999999955,65,1048.58,123,5.373,19,2023-04-24 00:51:40,39.84147998504341,116.42222994938493,3.5971223021570817,1.0,-0.01699999999999946,-13.0
62.799999999999955,64,1054.1,104,5.336,19,2023-04-24 00:51:41,39.84152994118631,116.42222994938493,0.0,1.0,-0.03699999999999992,-19.0
63.0,65,1059.62,90,5.49,19,2023-04-24 00:51:42,39.84157998114824,116.42222994938493,3.623188405797937,1.0,0.15399999999999991,-14.0
63.0,65,1065.14,90,5.59,19,2023-04-24 00:51:43,39.841629937291145,116.42222994938493,0.0,1.0,0.09999999999999964,0.0
63.200000000000045,65,1069.81,90,5.626,19,2023-04-24 00:51:44,39.841669918969274,116.42222994938493,4.282655246253793,1.0,0.036000000000000476,0.0
63.200000000000045,0,1075.49,0,5.483,19,2023-04-24 00:51:45,39.84171995893121,116.42221997492015,0.0,1.0,-0.14300000000000068,-90.0
63.39999999999998,0,1081.01,0,5.293,19,2023-04-24 00:51:46,39.84176999889314,116.42221997492015,3.6231884057958776,1.0,-0.1899999999999995,0.0
63.39999999999998,0,1085.25,0,5.113,19,2023-04-24 00:51:47,39.84180998057127,116.42221997492015,0.0,1.0,-0.17999999999999972,0.0
63.60000000000002,0,1091.2,0,5.06,19,2023-04-24 00:51:48,39.84185993671417,116.42221997492015,3.361344537815865,1.0,-0.053000000000000824,0.0
63.60000000000002,0,1095.64,0,4.976,19,2023-04-24 00:51:49,39.8418999183923,116.42222994938493,0.0,1.0,-0.08399999999999963,0.0
63.60000000000002,0,1100.31,0,4.926,18,2023-04-24 00:51:50,39.84193998388946,116.42222994938493,0.0,1.0,-0.04999999999999982,0.0
63.60000000000002,0,1104.56,0,4.756,18,2023-04-24 00:51:51,39.84197996556759,116.42222994938493,0.0,1.0,-0.16999999999999993,0.0
63.60000000000002,0,1107.95,0,4.6,18,2023-04-24 00:51:52,39.84200997278094,116.42222994938493,0.0,1.0,-0.15600000000000058,0.0
63.60000000000002,0,1112.2,0,4.193,18,2023-04-24 00:51:53,39.84204995445907,116.42222994938493,0.0,1.0,-0.40700000000000003,0.0
63.60000000000002,0,1116.87,0,3.996,18,2023-04-24 00:51:54,39.8420899361372,116.42222994938493,0.0,1.0,-0.19699999999999962,0.0
63.799999999999955,0,1119.09,0,3.766,18,2023-04-24 00:51:55,39.84210996888578,116.4222399238497,9.009009009005824,1.0,-0.22999999999999998,0.0
63.799999999999955,0,1122.55,0,3.67,18,2023-04-24 00:51:56,39.84213997609913,116.42224998213351,0.0,1.0,-0.09600000000000009,0.0
63.799999999999955,0,1125.95,0,3.35,18,2023-04-24 00:51:57,39.84216998331249,116.42224998213351,0.0,1.0,-0.31999999999999984,0.0
63.60000000000002,0,1129.41,0,3.083,18,2023-04-24 00:51:58,39.84219999052584,116.42225995659828,-5.780346820807216,1.0,-0.2669999999999999,0.0
63.60000000000002,0,1132.81,0,2.98,18,2023-04-24 00:51:59,39.842229997739196,116.42225995659828,0.0,1.0,-0.1030000000000002,0.0
